Series Name,Series Code,Country Name,Country Code,2016 [YR2016]
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Fiji,FJI,11100
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Finland,FIN,44760
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,France,FRA,43750
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,French Polynesia,PYF,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Gabon,GAB,12910
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,"Gambia, The",GMB,1970
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Georgia,GEO,12470
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Germany,DEU,53040
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Ghana,GHA,4810
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Gibraltar,GIB,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Greece,GRC,27190
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Greenland,GRL,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Grenada,GRD,12710
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Guam,GUM,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Guatemala,GTM,9000
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Guinea,GIN,2230
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Guinea-Bissau,GNB,1850
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Guyana,GUY,11400
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Haiti,HTI,3260
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Honduras,HND,4820
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,"Hong Kong SAR, China",HKG,58190
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Hungary,HUN,27460
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Iceland,ISL,54530
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,India,IND,5730
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Indonesia,IDN,9930
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,"Iran, Islamic Rep.",IRN,15210
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Iraq,IRQ,8990
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Ireland,IRL,59480
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Isle of Man,IMN,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Israel,ISR,38220
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Italy,ITA,40590
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Jamaica,JAM,9550
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Japan,JPN,42010
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Jordan,JOR,8680
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Kazakhstan,KAZ,20770
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Kenya,KEN,3860
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Kiribati,KIR,4130
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,"Korea, Dem. People's Rep.",PRK,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,"Korea, Rep.",KOR,41820
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Kosovo,XKX,9270
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Kuwait,KWT,46750
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Kyrgyz Republic,KGZ,4360
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Lao PDR,LAO,6450
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Latvia,LVA,24030
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Lebanon,LBN,18640
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Lesotho,LSO,3340
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Liberia,LBR,1370
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Libya,LBY,17220
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Liechtenstein,LIE,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Lithuania,LTU,27690
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Luxembourg,LUX,75120
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,"Macao SAR, China",MAC,97050
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,North Macedonia,MKD,14740
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Madagascar,MDG,1510
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Malawi,MWI,1410
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Malaysia,MYS,24590
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Maldives,MDV,17270
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Mali,MLI,2480
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Malta,MLT,33990
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Marshall Islands,MHL,5530
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Mauritania,MRT,4600
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Mauritius,MUS,22860
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Mexico,MEX,19580
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,"Micronesia, Fed. Sts.",FSM,3900
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Moldova,MDA,10900
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Monaco,MCO,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Mongolia,MNG,9650
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Montenegro,MNE,16960
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Morocco,MAR,7740
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Mozambique,MOZ,1350
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Myanmar,MMR,4340
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Namibia,NAM,10000
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Nauru,NRU,14080
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Nepal,NPL,3010
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Netherlands,NLD,51590
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,New Caledonia,NCL,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,New Zealand,NZL,38680
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Nicaragua,NIC,5600
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Niger,NER,1230
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Nigeria,NGA,6990
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Northern Mariana Islands,MNP,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Norway,NOR,61860
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Oman,OMN,32420
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Pakistan,PAK,4550
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Palau,PLW,17290
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Panama,PAN,28180
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Papua New Guinea,PNG,3640
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Paraguay,PRY,12850
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Peru,PER,11570
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Philippines,PHL,8200
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Poland,POL,27250
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Portugal,PRT,30870
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Puerto Rico (US),PRI,21630
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Qatar,QAT,89280
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Romania,ROU,22000
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Russian Federation,RUS,23340
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Rwanda,RWA,1820
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Samoa,WSM,6010
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,San Marino,SMR,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Sao Tome and Principe,STP,3350
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Saudi Arabia,SAU,51050
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Senegal,SEN,3020
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Serbia,SRB,14530
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Seychelles,SYC,26810
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Sierra Leone,SLE,2590
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Singapore,SGP,84570
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Sint Maarten (Dutch part),SXM,43720
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Slovak Republic,SVK,29080
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Slovenia,SVN,32800
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Solomon Islands,SLB,2350
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,"Somalia, Fed. Rep.",SOM,1460
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,South Africa,ZAF,13170
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,South Sudan,SSD,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Spain,ESP,37670
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Sri Lanka,LKA,12750
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,St. Kitts and Nevis,KNA,26630
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,St. Lucia,LCA,14400
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,St. Martin (French part),MAF,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,St. Vincent and the Grenadines,VCT,13360
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Sudan,SDN,4380
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Suriname,SUR,13740
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Eswatini,SWZ,8020
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Sweden,SWE,50420
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Switzerland,CHE,66960
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Syrian Arab Republic,SYR,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Tajikistan,TJK,3370
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Tanzania,TZA,2390
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Thailand,THA,15890
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Timor-Leste,TLS,4590
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Togo,TGO,1950
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Tonga,TON,6010
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Trinidad and Tobago,TTO,27720
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Tunisia,TUN,10760
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Turkiye,TUR,26450
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Turkmenistan,TKM,12580
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Turks and Caicos Islands,TCA,28760
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Tuvalu,TUV,5860
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Uganda,UGA,2130
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Ukraine,UKR,10980
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,United Arab Emirates,ARE,70370
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,United Kingdom,GBR,43050
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,United States,USA,58690
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Uruguay,URY,21780
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Uzbekistan,UZB,6990
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Vanuatu,VUT,3100
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,"Venezuela, RB",VEN,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Viet Nam,VNM,7910
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Virgin Islands (U.S.),VIR,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,West Bank and Gaza,PSE,6810
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,"Yemen, Rep.",YEM,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Zambia,ZMB,3210
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Zimbabwe,ZWE,4030
Income share held by lowest 20%,SI.DST.FRST.20,Afghanistan,AFG,..
Income share held by lowest 20%,SI.DST.FRST.20,Albania,ALB,7.3
Income share held by lowest 20%,SI.DST.FRST.20,Algeria,DZA,..
Income share held by lowest 20%,SI.DST.FRST.20,American Samoa,ASM,..
Income share held by lowest 20%,SI.DST.FRST.20,Andorra,AND,..
Income share held by lowest 20%,SI.DST.FRST.20,Angola,AGO,..
Income share held by lowest 20%,SI.DST.FRST.20,Antigua and Barbuda,ATG,..
Income share held by lowest 20%,SI.DST.FRST.20,Argentina,ARG,4.9
Income share held by lowest 20%,SI.DST.FRST.20,Armenia,ARM,7.9
Income share held by lowest 20%,SI.DST.FRST.20,Aruba,ABW,..
Income share held by lowest 20%,SI.DST.FRST.20,Australia,AUS,7.5
Income share held by lowest 20%,SI.DST.FRST.20,Austria,AUT,7.7
Income share held by lowest 20%,SI.DST.FRST.20,Azerbaijan,AZE,..
Income share held by lowest 20%,SI.DST.FRST.20,"Bahamas, The",BHS,..
Income share held by lowest 20%,SI.DST.FRST.20,Bahrain,BHR,..
Income share held by lowest 20%,SI.DST.FRST.20,Bangladesh,BGD,8.6
Income share held by lowest 20%,SI.DST.FRST.20,Barbados,BRB,6.9
Income share held by lowest 20%,SI.DST.FRST.20,Belarus,BLR,9.9
Income share held by lowest 20%,SI.DST.FRST.20,Belgium,BEL,8.6
Income share held by lowest 20%,SI.DST.FRST.20,Belize,BLZ,..
Income share held by lowest 20%,SI.DST.FRST.20,Benin,BEN,..
Income share held by lowest 20%,SI.DST.FRST.20,Bermuda,BMU,..
Income share held by lowest 20%,SI.DST.FRST.20,Bhutan,BTN,..
Income share held by lowest 20%,SI.DST.FRST.20,Bolivia,BOL,3.7
Income share held by lowest 20%,SI.DST.FRST.20,Bosnia and Herzegovina,BIH,..
Income share held by lowest 20%,SI.DST.FRST.20,Botswana,BWA,..
Income share held by lowest 20%,SI.DST.FRST.20,Brazil,BRA,3.3
Income share held by lowest 20%,SI.DST.FRST.20,British Virgin Islands,VGB,..
Income share held by lowest 20%,SI.DST.FRST.20,Brunei Darussalam,BRN,..
Income share held by lowest 20%,SI.DST.FRST.20,Bulgaria,BGR,5.4
Income share held by lowest 20%,SI.DST.FRST.20,Burkina Faso,BFA,..
Income share held by lowest 20%,SI.DST.FRST.20,Burundi,BDI,..
Income share held by lowest 20%,SI.DST.FRST.20,Cabo Verde,CPV,..
Income share held by lowest 20%,SI.DST.FRST.20,Cambodia,KHM,..
Income share held by lowest 20%,SI.DST.FRST.20,Cameroon,CMR,..
Income share held by lowest 20%,SI.DST.FRST.20,Canada,CAN,7.4
Income share held by lowest 20%,SI.DST.FRST.20,Cayman Islands,CYM,..
Income share held by lowest 20%,SI.DST.FRST.20,Central African Republic,CAF,..
Income share held by lowest 20%,SI.DST.FRST.20,Chad,TCD,..
Income share held by lowest 20%,SI.DST.FRST.20,Channel Islands,CHI,..
Income share held by lowest 20%,SI.DST.FRST.20,Chile,CHL,..
Income share held by lowest 20%,SI.DST.FRST.20,China,CHN,6.5
Income share held by lowest 20%,SI.DST.FRST.20,Colombia,COL,3.9
Income share held by lowest 20%,SI.DST.FRST.20,Comoros,COM,..
Income share held by lowest 20%,SI.DST.FRST.20,"Congo, Dem. Rep.",COD,..
Income share held by lowest 20%,SI.DST.FRST.20,"Congo, Rep.",COG,..
Income share held by lowest 20%,SI.DST.FRST.20,Costa Rica,CRI,4.2
Income share held by lowest 20%,SI.DST.FRST.20,Cote d'Ivoire,CIV,..
Income share held by lowest 20%,SI.DST.FRST.20,Croatia,HRV,7.3
Income share held by lowest 20%,SI.DST.FRST.20,Cuba,CUB,..
Income share held by lowest 20%,SI.DST.FRST.20,Curacao,CUW,..
Income share held by lowest 20%,SI.DST.FRST.20,Cyprus,CYP,8.2
Income share held by lowest 20%,SI.DST.FRST.20,Czechia,CZE,10
Income share held by lowest 20%,SI.DST.FRST.20,Denmark,DNK,9.2
Income share held by lowest 20%,SI.DST.FRST.20,Djibouti,DJI,..
Income share held by lowest 20%,SI.DST.FRST.20,Dominica,DMA,..
Income share held by lowest 20%,SI.DST.FRST.20,Dominican Republic,DOM,4.9
Income share held by lowest 20%,SI.DST.FRST.20,Ecuador,ECU,4.7
Income share held by lowest 20%,SI.DST.FRST.20,"Egypt, Arab Rep.",EGY,..
Income share held by lowest 20%,SI.DST.FRST.20,El Salvador,SLV,5.9
Income share held by lowest 20%,SI.DST.FRST.20,Equatorial Guinea,GNQ,..
Income share held by lowest 20%,SI.DST.FRST.20,Eritrea,ERI,..
Income share held by lowest 20%,SI.DST.FRST.20,Estonia,EST,7.8
Income share held by lowest 20%,SI.DST.FRST.20,Ethiopia,ETH,..
Income share held by lowest 20%,SI.DST.FRST.20,Faroe Islands,FRO,..
Income share held by lowest 20%,SI.DST.FRST.20,Fiji,FJI,..
Income share held by lowest 20%,SI.DST.FRST.20,Finland,FIN,9.4
Income share held by lowest 20%,SI.DST.FRST.20,France,FRA,8
Income share held by lowest 20%,SI.DST.FRST.20,French Polynesia,PYF,..
Income share held by lowest 20%,SI.DST.FRST.20,Gabon,GAB,..
Income share held by lowest 20%,SI.DST.FRST.20,"Gambia, The",GMB,..
Income share held by lowest 20%,SI.DST.FRST.20,Georgia,GEO,6.7
Income share held by lowest 20%,SI.DST.FRST.20,Germany,DEU,8
Income share held by lowest 20%,SI.DST.FRST.20,Ghana,GHA,4.7
Income share held by lowest 20%,SI.DST.FRST.20,Gibraltar,GIB,..
Income share held by lowest 20%,SI.DST.FRST.20,Greece,GRC,6.3
Income share held by lowest 20%,SI.DST.FRST.20,Greenland,GRL,..
Income share held by lowest 20%,SI.DST.FRST.20,Grenada,GRD,..
Income share held by lowest 20%,SI.DST.FRST.20,Guam,GUM,..
Income share held by lowest 20%,SI.DST.FRST.20,Guatemala,GTM,..
Income share held by lowest 20%,SI.DST.FRST.20,Guinea,GIN,..
Income share held by lowest 20%,SI.DST.FRST.20,Guinea-Bissau,GNB,..
Income share held by lowest 20%,SI.DST.FRST.20,Guyana,GUY,..
Income share held by lowest 20%,SI.DST.FRST.20,Haiti,HTI,..
Income share held by lowest 20%,SI.DST.FRST.20,Honduras,HND,3.2
Income share held by lowest 20%,SI.DST.FRST.20,"Hong Kong SAR, China",HKG,..
Income share held by lowest 20%,SI.DST.FRST.20,Hungary,HUN,8
Income share held by lowest 20%,SI.DST.FRST.20,Iceland,ISL,9.4
Income share held by lowest 20%,SI.DST.FRST.20,India,IND,..
Income share held by lowest 20%,SI.DST.FRST.20,Indonesia,IDN,7.4
Income share held by lowest 20%,SI.DST.FRST.20,"Iran, Islamic Rep.",IRN,7.1
Income share held by lowest 20%,SI.DST.FRST.20,Iraq,IRQ,..
Income share held by lowest 20%,SI.DST.FRST.20,Ireland,IRL,7.9
Income share held by lowest 20%,SI.DST.FRST.20,Isle of Man,IMN,..
Income share held by lowest 20%,SI.DST.FRST.20,Israel,ISR,5.2
Income share held by lowest 20%,SI.DST.FRST.20,Italy,ITA,6.1
Income share held by lowest 20%,SI.DST.FRST.20,Jamaica,JAM,..
Income share held by lowest 20%,SI.DST.FRST.20,Japan,JPN,7.3
Income share held by lowest 20%,SI.DST.FRST.20,Jordan,JOR,..
Income share held by lowest 20%,SI.DST.FRST.20,Kazakhstan,KAZ,9.8
Income share held by lowest 20%,SI.DST.FRST.20,Kenya,KEN,..
Income share held by lowest 20%,SI.DST.FRST.20,Kiribati,KIR,..
Income share held by lowest 20%,SI.DST.FRST.20,"Korea, Dem. People's Rep.",PRK,..
Income share held by lowest 20%,SI.DST.FRST.20,"Korea, Rep.",KOR,6.7
Income share held by lowest 20%,SI.DST.FRST.20,Kosovo,XKX,9.4
Income share held by lowest 20%,SI.DST.FRST.20,Kuwait,KWT,..
Income share held by lowest 20%,SI.DST.FRST.20,Kyrgyz Republic,KGZ,10
Income share held by lowest 20%,SI.DST.FRST.20,Lao PDR,LAO,..
Income share held by lowest 20%,SI.DST.FRST.20,Latvia,LVA,7
Income share held by lowest 20%,SI.DST.FRST.20,Lebanon,LBN,..
Income share held by lowest 20%,SI.DST.FRST.20,Lesotho,LSO,..
Income share held by lowest 20%,SI.DST.FRST.20,Liberia,LBR,7.2
Income share held by lowest 20%,SI.DST.FRST.20,Libya,LBY,..
Income share held by lowest 20%,SI.DST.FRST.20,Liechtenstein,LIE,..
Income share held by lowest 20%,SI.DST.FRST.20,Lithuania,LTU,6
Income share held by lowest 20%,SI.DST.FRST.20,Luxembourg,LUX,7.6
Income share held by lowest 20%,SI.DST.FRST.20,"Macao SAR, China",MAC,..
Income share held by lowest 20%,SI.DST.FRST.20,North Macedonia,MKD,5.6
Income share held by lowest 20%,SI.DST.FRST.20,Madagascar,MDG,..
Income share held by lowest 20%,SI.DST.FRST.20,Malawi,MWI,6.4
